Date,P,Temp,E,Q
5/12/1992,0,7.13055,3.308,238.1983333
5/13/1992,5.03,7.68885,3.343,227.0314583
5/14/1992,0.95,8.5278,3.377,224.453125
5/15/1992,18.65,7.88335,3.411,227.0314583
5/16/1992,5.38,4.625,3.445,232.7583333
5/17/1992,0.03,7.625,3.478,205.2714583
5/18/1992,0.07,9.93055,3.511,210.14125
5/19/1992,0,12.02225,3.544,220.734375
5/20/1992,0,13.69725,3.576,270.2610417
5/21/1992,1.59,14.90275,3.607,332.1020833
5/22/1992,12.73,12.2722,3.638,349.2791667
5/23/1992,31.47,4.0278,3.669,334.96375
5/24/1992,2.61,2.4111,3.699,248.7879167
5/25/1992,67.86,2.61945,3.729,237.6245833
5/26/1992,6.55,3.80555,3.758,246.5
5/27/1992,6.32,5.7472,3.787,230.466875
5/28/1992,1.63,7.0583,3.815,218.4429167
5/29/1992,0.09,7.9361,3.843,219.3
5/30/1992,1.25,7.79165,3.87,215.0075
5/31/1992,1.66,8.97225,3.897,213.2897917
6/1/1992,11.62,7.41665,3.923,226.4577083
6/2/1992,11.17,5.79445,3.949,251.94
6/3/1992,8.3,5.7833,3.974,228.4622917
6/4/1992,2.54,6.56945,3.998,213.86
6/5/1992,3.24,5.875,4.022,204.414375
6/6/1992,7.75,6.65,4.045,197.8304167
6/7/1992,1.17,7.83055,4.068,190.3858333
6/8/1992,0.23,11.4278,4.09,186.0897917
6/9/1992,2.42,13.03055,4.112,206.4189583
6/10/1992,2.37,13.25275,4.133,230.18
6/11/1992,12.07,12.8361,4.154,250.2222917
6/12/1992,14.17,9.4722,4.173,256.2325
6/13/1992,1.56,9.78885,4.192,242.2039583
6/14/1992,23.84,8.5139,4.211,217.2989583
6/15/1992,1.75,9.90835,4.229,280.2804167
6/16/1992,0.02,12.7389,4.246,229.893125
6/17/1992,0.2,13.83055,4.263,225.026875
6/18/1992,1.14,14.02225,4.279,218.7297917
6/19/1992,1.14,14.6639,4.294,204.1275
6/20/1992,0.93,13.7111,4.309,184.9458333
6/21/1992,0,15.625,4.323,171.7779167
6/22/1992,2.77,14.5472,4.337,157.4625
6/23/1992,5.29,10.98335,4.349,146.00875
6/24/1992,0.04,9.49725,4.361,130.2625
6/25/1992,0.52,12.36385,4.373,116.8077083
6/26/1992,10.03,11.4583,4.383,111.9414583
6/27/1992,2.91,8.59165,4.394,123.3916667
6/28/1992,0,10.9778,4.403,108.5060417
6/29/1992,1.25,13.2639,4.412,95.90833333
6/30/1992,1.49,13.9861,4.42,90.18145833
7/1/1992,3.68,13.875,4.427,85.88895833
7/2/1992,20.88,14.13885,4.433,84.458125
7/3/1992,11.53,13.3972,4.439,101.0614583
7/4/1992,1.5,12.98615,4.445,92.47291667
7/5/1992,4.36,13.2139,4.449,85.02833333
7/6/1992,2.11,13.90275,4.453,79.87520833
7/7/1992,0,15.5889,4.456,73.004375
7/8/1992,0.92,16.7222,4.459,67.2775
7/9/1992,1.81,16.5333,4.46,64.12895833
7/10/1992,0.73,14.375,4.461,62.985
7/11/1992,0.89,13.22775,4.462,58.405625
7/12/1992,6.09,13.2278,4.461,54.10958333
7/13/1992,4.11,12.6417,4.46,53.53583333
7/14/1992,7.09,9.8889,4.458,56.68791667
7/15/1992,1.65,12.5028,4.456,62.985
7/16/1992,0,13.7417,4.453,56.40104167
7/17/1992,0,13.19165,4.449,50.10041667
7/18/1992,0,12.6083,4.444,46.378125
7/19/1992,0,13.33615,4.439,43.80333333
7/20/1992,0,15.3,4.433,41.79875
7/21/1992,0,16.94445,4.426,40.08104167
7/22/1992,0.04,19.4083,4.419,38.07645833
7/23/1992,0.09,19.03615,4.411,36.071875
7/24/1992,0,17.0111,4.402,34.06729167
7/25/1992,0,16.37225,4.393,32.63645833
7/26/1992,0,16.3111,4.383,31.205625
7/27/1992,0.25,16.84445,4.372,29.48791667
7/28/1992,0,17.49165,4.361,28.37229167
7/29/1992,0,17.9778,4.349,27.19645833
7/30/1992,0.56,16.79445,4.336,25.79395833
7/31/1992,1.37,16.3111,4.322,24.96520833
8/1/1992,0,16.70835,4.308,24.96520833
8/2/1992,0.75,15.01665,4.294,24.13291667
8/3/1992,0.11,13.56665,4.278,23.87791667
8/4/1992,0.04,11.23335,4.262,23.87791667
8/5/1992,0,11.9917,4.245,22.81895833
8/6/1992,0,11.3722,4.228,21.76
8/7/1992,0,12.4056,4.21,20.984375
8/8/1992,0.05,14.5,4.191,20.240625
8/9/1992,0,14.325,4.172,19.496875
8/10/1992,0,14.3083,4.152,19.04
8/11/1992,0.18,16.0056,4.132,18.57958333
8/12/1992,0.29,16.25,4.111,18.12270833
8/13/1992,0,15.68615,4.089,17.66583333
8/14/1992,0.87,15.38055,4.067,17.20541667
8/15/1992,0,15.225,4.044,16.74854167
8/16/1992,0.04,13.5278,4.021,16.32
8/17/1992,0.52,13.3611,3.997,16.118125
8/18/1992,16.67,10.46115,3.972,22.015
8/19/1992,0.02,7.36945,3.947,22.81895833
8/20/1992,0.15,11.875,3.922,19.75541667
8/21/1992,0.04,12.4111,3.895,17.8925
8/22/1992,0,12.95,3.869,16.74854167
8/23/1992,0,12.90555,3.841,15.91625
8/24/1992,0,13.44165,3.814,15.289375
8/25/1992,0,11.9333,3.785,14.68729167
8/26/1992,0,11.9667,3.757,14.28708333
8/27/1992,0.85,11.39725,3.727,14.08520833
8/28/1992,0,8.475,3.698,14.28708333
8/29/1992,0,7.8278,3.667,14.28708333
8/30/1992,0.53,7.41115,3.637,13.685
8/31/1992,8.81,8.6028,3.606,14.08520833
9/1/1992,0.18,10.79165,3.574,16.118125
9/2/1992,18.06,11.30275,3.542,19.26666667
9/3/1992,0.4,9.61665,3.509,26.08083333
9/4/1992,0,11.7639,3.476,19.98208333
9/5/1992,0,13.3222,3.443,16.54666667
9/6/1992,0.08,13.96665,3.409,15.0875
9/7/1992,0.33,13.3861,3.375,14.48541667
9/8/1992,0.2,14.12775,3.341,13.886875
9/9/1992,0,14.45835,3.306,13.51145833
9/10/1992,11.15,14.30835,3.271,13.13958333
9/11/1992,11.24,15.025,3.235,16.118125
9/12/1992,2.31,12.4611,3.199,20.49916667
9/13/1992,6.32,13.7806,3.163,20.240625
9/14/1992,0.02,14.85275,3.127,21.76
9/15/1992,1.45,12.00555,3.09,17.20541667
9/16/1992,0.19,11.58335,3.053,15.48770833
9/17/1992,0,12.6861,3.015,14.885625
9/18/1992,16.42,8.99165,2.977,14.68729167
9/19/1992,7.23,8.53055,2.939,20.75770833
9/20/1992,14.81,8.6278,2.901,39.22395833
9/21/1992,7.05,5.8611,2.863,54.10958333
9/22/1992,1.46,4.9861,2.824,42.085625
9/23/1992,2.1,7.83615,2.785,33.21020833
9/24/1992,0,8.0778,2.746,31.205625
9/25/1992,0,8.24445,2.707,28.63083333
9/26/1992,0,9.57225,2.667,25.50708333
9/27/1992,0,11.55,2.627,23.3325
9/28/1992,0,11.25835,2.588,21.50145833
9/29/1992,0,11.71665,2.548,20.240625
9/30/1992,0,11.49165,2.507,19.26666667
10/1/1992,0,8.94725,2.467,18.49458333
10/2/1992,0,8.92225,2.427,17.8075
10/3/1992,0,10.2417,2.386,17.29041667
10/4/1992,0,10.9,2.346,16.72020833
10/5/1992,0,10.8861,2.305,16.203125
10/6/1992,0,10.975,2.264,15.74625
10/7/1992,0,12.175,2.224,15.374375
10/8/1992,0,11.2917,2.183,15.0875
10/9/1992,0,7.65835,2.142,14.65895833
10/10/1992,0,5.88335,2.101,14.28708333
10/11/1992,0,7.15835,2.06,14.08520833
10/12/1992,13.03,6.9194,2.02,14.31541667
10/13/1992,0.99,6.28615,1.979,18.43791667
10/14/1992,11.55,2.8583,1.938,18.12270833
10/15/1992,6.82,2.6083,1.897,17.8925
10/16/1992,0.8,3.20555,1.856,18.12270833
10/17/1992,2.7,3.0167,1.816,16.97875
10/18/1992,0.35,3.2972,1.775,16.74854167
10/19/1992,0,4.24445,1.735,16.54666667
10/20/1992,0,5.2389,1.694,16.118125
10/21/1992,3.68,5.50555,1.654,15.68958333
10/22/1992,1.81,2.05835,1.614,15.91625
10/23/1992,0,-0.40555,1.574,16.32
10/24/1992,0,0.4639,1.534,15.289375
10/25/1992,2.6,0.62225,1.495,14.885625
10/26/1992,7.13,1.48335,1.455,15.68958333
10/27/1992,0.04,1.45555,1.416,15.68958333
10/28/1992,0,0.70835,1.377,15.0875
10/29/1992,0,2.16665,1.338,14.68729167
10/30/1992,0,2.5417,1.299,14.28708333
10/31/1992,0,4.2861,1.261,14.48541667
11/1/1992,0.13,2.625,1.222,14.28708333
11/2/1992,9.54,3.2639,1.184,15.68958333
11/3/1992,0.46,1.975,1.147,18.12270833
11/4/1992,0,7.3667,1.109,17.435625
11/5/1992,2.29,4.83055,1.072,16.54666667
11/6/1992,17,2.8111,1.035,21.76
11/7/1992,64.85,4.30275,0.999,58.405625
11/8/1992,15.25,3.58055,0.963,113.6591667
11/9/1992,10.21,1.85835,0.927,81.02270833
11/10/1992,1.65,0.00835,0.891,64.12895833
11/11/1992,2.54,-2.2639,0.856,51.818125
11/12/1992,0.38,-2.38335,0.821,45.23416667
11/13/1992,0,-3.8639,0.787,40.08104167
11/14/1992,0.04,-6.5417,0.753,33.21020833
11/15/1992,0,-7.44165,0.719,28.37229167
11/16/1992,0,-7.27225,0.686,27.19645833
11/17/1992,0,-5.85,0.653,27.19645833
11/18/1992,1.01,-2.34725,0.62,30.91875
11/19/1992,1.2,-2.2889,0.588,32.06625
11/20/1992,0,-3.0917,0.557,29.48791667
11/21/1992,7.47,-1.3667,0.526,28.08541667
11/22/1992,2.29,-1.99725,0.495,36.071875
11/23/1992,2.1,-6.84725,0.465,27.77020833
11/24/1992,0.19,-6.03885,0.435,24.67833333
11/25/1992,0.35,-7.3,0.406,24.13291667
11/26/1992,0.34,-3.5944,0.377,23.07395833
11/27/1992,3.87,-0.6722,0.349,25.22375
11/28/1992,0.72,0.0278,0.321,29.20104167
11/29/1992,16.31,-0.1,0.294,27.48333333
11/30/1992,1.82,-3.3611,0.267,27.48333333
12/1/1992,3.08,-4.1833,0.241,25.22375
12/2/1992,36.62,-3.29445,0.215,23.07395833
12/3/1992,4.63,1.03055,0.19,34.06729167
12/4/1992,10.85,-0.075,0.166,45.23416667
12/5/1992,7.92,-5,0.142,39.22395833
12/6/1992,3.71,-5.3667,0.118,34.64104167
12/7/1992,0.48,-7.13885,0.096,31.779375
12/8/1992,0.25,-11.125,0.073,24.96520833
12/9/1992,0.14,-10.275,0.052,21.76
12/10/1992,3.55,-6.3889,0.031,25.50708333
12/11/1992,0.96,-0.5611,0.01,29.20104167
12/12/1992,0,0.06665,0,28.63083333
12/13/1992,0.08,-3.07225,0,27.68520833
12/14/1992,0.25,-3.38335,0,24.79166667
12/15/1992,0.69,1.9222,0,25.28041667
12/16/1992,0,0.47775,0,28.11375
12/17/1992,0.22,-0.14725,0,27.62854167
12/18/1992,0.54,-3.05,0,26.85291667
12/19/1992,0.81,-5.86115,0,24.90854167
12/20/1992,2.94,-4.35275,0,24.01958333
12/21/1992,19.22,-2.0194,0,30.34854167
12/22/1992,34.98,0.9111,0,69.85583333
12/23/1992,3.96,1.14445,0,79.87520833
12/24/1992,11.85,-0.10555,0,66.70729167
12/25/1992,56.57,1.125,0,118.5254167
12/26/1992,23.05,4.525,0,292.0210417
12/27/1992,11.19,4.5139,0,303.47125
12/28/1992,2.6,1.3167,0,241.06
12/29/1992,0.14,-1.6889,0,182.654375
12/30/1992,22.55,-0.4889,0,176.3572917
12/31/1992,0.08,1.2111,0,183.801875
1/1/1993,0.08,2.225,0,158.8933333
1/2/1993,0,1.3444,0,140.2854167
1/3/1993,0,0.6861,0,125.109375
1/4/1993,0.75,-0.54445,0,112.7985417
1/5/1993,0,0.17225,0,103.923125
1/6/1993,0,-1.6917,0,94.4775
1/7/1993,0,-1.8639,0,88.750625
1/8/1993,0,-3.34165,0,81.30604167
1/9/1993,0,-2.0861,0,77.30041667
1/10/1993,0,-3.9389,0,72.14729167
1/11/1993,0,-4.42225,0,64.70270833
1/12/1993,0,-4.8611,0,62.41125
1/13/1993,0,-5.00555,0,62.698125
1/14/1993,0,-4.1861,0,58.11875
1/15/1993,0,-4.5833,0,53.53583333
1/16/1993,0,-4.98055,0,50.96104167
1/17/1993,3.66,-4.5,0,49.24333333
1/18/1993,0,-2.05,0,52.67875
1/19/1993,0,-1.0889,0,51.53125
1/20/1993,0,-1.2722,0,48.95645833
1/21/1993,0,-0.04445,0,46.951875
1/22/1993,0.56,1.0889,0,46.665
1/23/1993,13.92,1.1361,0,50.38729167
1/24/1993,16.78,0.32225,0,60.12333333
1/25/1993,2.05,-0.2,0,52.391875
1/26/1993,1.56,-2.80555,0,47.8125
1/27/1993,1.81,-1.7972,0,47.23875
1/28/1993,3.21,-0.15555,0,46.665
1/29/1993,0.15,-0.225,0,45.52104167
1/30/1993,0.08,-1.32225,0,43.51645833
1/31/1993,1.16,-1.14725,0,42.3725
2/1/1993,0,-1.6722,0,41.79875
2/2/1993,0,-4.93055,0,37.78958333
2/3/1993,0,-5.2722,0,33.78395833
2/4/1993,0,-5.5222,0,34.92791667
2/5/1993,0,-5.525,0,34.64104167
2/6/1993,0.4,-6.15835,0,35.785
2/7/1993,0,-3.7972,0,36.9325
2/8/1993,0.75,-1.9361,0,37.219375
2/9/1993,4.13,-6.90275,0.012,36.071875
2/10/1993,0.08,-10.7889,0.032,25.56729167
2/11/1993,12.34,-10.7389,0.053,23.619375
2/12/1993,29.76,-6.45275,0.075,37.219375
2/13/1993,5.81,-0.2583,0.097,43.51645833
2/14/1993,19.22,0.7361,0.12,58.405625
2/15/1993,3.78,0.4222,0.143,65.84666667
2/16/1993,40.82,1.0778,0.167,91.61583333
2/17/1993,8.07,1.2028,0.192,135.7025
2/18/1993,5.61,1.3389,0.217,108.5060417
2/19/1993,21.94,2.10835,0.242,116.2339583
2/20/1993,1.32,-1.2472,0.269,120.243125
2/21/1993,0.3,-0.31945,0.295,103.6397917
2/22/1993,0,1.1111,0.323,91.32895833
2/23/1993,0,3.1972,0.35,83.5975
2/24/1993,1.02,3.3389,0.379,79.018125
2/25/1993,2.34,2.3917,0.407,77.30041667
2/26/1993,6.43,1.76385,0.437,74.151875
2/27/1993,0.95,0.84165,0.466,70.71291667
2/28/1993,0,-0.0833,0.497,67.2775
3/1/1993,1.01,-0.5139,0.527,64.70270833
3/2/1993,0.86,-0.06665,0.558,62.698125
3/3/1993,0,0.23885,0.59,60.98041667
3/4/1993,0.28,1.79445,0.622,59.83645833
3/5/1993,0.89,-0.0806,0.655,58.405625
3/6/1993,0,-0.3361,0.687,56.11416667
3/7/1993,0,-0.2167,0.721,53.82270833
3/8/1993,0.01,0.9111,0.754,52.67875
3/9/1993,0.06,1.28055,0.789,51.24791667
3/10/1993,0,1.7167,0.823,50.38729167
3/11/1993,0,2.6972,0.858,50.10041667
3/12/1993,0,3.49445,0.893,50.38729167
3/13/1993,0,3.4917,0.929,50.96104167
3/14/1993,0,3.1139,0.965,51.53125
3/15/1993,0.31,3.91385,1.001,52.105
3/16/1993,12.43,1.3333,1.037,55.82729167
3/17/1993,3.41,-0.48055,1.074,55.54041667
3/18/1993,0.58,-0.56945,1.111,52.391875
3/19/1993,0,0.5028,1.149,50.96104167
3/20/1993,0,3.11665,1.187,50.96104167
3/21/1993,0.12,2.34445,1.225,50.67416667
3/22/1993,9.82,3.2111,1.263,50.96104167
3/23/1993,0.87,1.8889,1.301,52.391875
3/24/1993,0.25,3.525,1.34,50.38729167
3/25/1993,6.14,3.01945,1.379,50.67416667
3/26/1993,26.61,1.9889,1.418,56.68791667
3/27/1993,1.22,3.9111,1.457,59.26270833
3/28/1993,0.81,3.12775,1.497,58.11875
3/29/1993,15.52,1.95,1.536,58.97583333
3/30/1993,4.41,-0.24165,1.576,60.69354167
3/31/1993,2.8,1.79445,1.616,58.11875
4/1/1993,6.4,1.425,1.656,62.124375
4/2/1993,1.06,0.11945,1.697,59.54958333
4/3/1993,8.6,-0.3611,1.737,58.97583333
4/4/1993,0.43,-0.4639,1.778,57.258125
4/5/1993,8.51,3.2528,1.818,56.40104167
4/6/1993,2.27,0.4417,1.859,58.68895833
4/7/1993,1.71,-0.875,1.899,56.97125
4/8/1993,0.84,-1.21945,1.94,54.97020833
4/9/1993,8.21,0.7222,1.981,57.545
4/10/1993,0.11,0.4472,2.022,55.82729167
4/11/1993,4.52,0.53615,2.063,55.54041667
4/12/1993,8.52,1.11945,2.104,58.405625
4/13/1993,1.08,0.43055,2.144,55.54041667
4/14/1993,0.23,4.35,2.185,54.97020833
4/15/1993,0,7.5,2.226,59.83645833
4/16/1993,0,7.9417,2.267,71.86041667
4/17/1993,0,5.7889,2.307,77.58729167
4/18/1993,0,7.21665,2.348,84.458125
4/19/1993,0,10.1917,2.389,100.4877083
4/20/1993,1.2,7.98055,2.429,115.950625
4/21/1993,3.94,4.84165,2.469,122.2477083
4/22/1993,4.36,5.71945,2.51,118.5254167
4/23/1993,1.2,11.49165,2.55,139.7116667
4/24/1993,11.43,9.5861,2.59,219.586875
4/25/1993,1.38,6.17775,2.63,223.0222917
4/26/1993,6.48,6.18055,2.669,195.2520833
4/27/1993,2.3,6.925,2.709,188.955
4/28/1993,8.17,7.53055,2.748,198.974375
4/29/1993,2.34,10.34445,2.787,254.2279167
4/30/1993,0,12.44445,2.826,286.2941667
5/1/1993,0.75,12.4528,2.865,337.8254167
5/2/1993,0.76,7.59445,2.903,360.729375
5/3/1993,0,3.73615,2.942,268.8302083
5/4/1993,4.75,2.25,2.98,229.0360417
5/5/1993,1.27,1.05,3.017,196.3960417
5/6/1993,0.44,2.6111,3.055,176.6441667
5/7/1993,0.15,2.925,3.092,159.1802083
5/8/1993,0.82,3.79165,3.129,146.869375
5/9/1993,0.09,4.4333,3.165,133.9847917
5/10/1993,13.54,5.28335,3.201,135.989375
5/11/1993,16.01,4.49165,3.237,145.7254167
5/12/1993,0.32,4.4028,3.273,135.989375
5/13/1993,0.32,5.85,3.308,124.5391667
5/14/1993,7.98,6.9639,3.343,127.9745833
5/15/1993,11.83,4.89445,3.377,148.0133333
5/16/1993,1.63,4.40835,3.411,142.5733333
5/17/1993,0.23,7.2722,3.445,135.1322917
5/18/1993,0.01,8.26945,3.478,137.7070833
5/19/1993,4.42,9.6583,3.511,149.7310417
5/20/1993,6.67,9.8611,3.544,178.361875
5/21/1993,38.75,8.7778,3.576,314.925
5/22/1993,3.11,7.25555,3.607,435.168125
5/23/1993,2.02,10.86665,3.638,323.5135417
5/24/1993,1.09,11.89725,3.669,323.5135417
5/25/1993,8.84,11.71945,3.699,332.1020833
5/26/1993,0.74,11.18335,3.729,326.3752083
5/27/1993,0,10.3722,3.758,297.744375
5/28/1993,0,10.6528,3.787,274.5570833
5/29/1993,0,12.5361,3.815,266.825625
5/30/1993,7.62,12.6,3.843,267.9695833
5/31/1993,1.62,10.40835,3.87,289.1558333
6/1/1993,0.66,9.3583,3.897,243.3514583
6/2/1993,2.76,10.04445,3.923,216.1514583
6/3/1993,0.44,9.8917,3.949,224.453125
6/4/1993,8.74,9.7389,3.974,213.86
6/5/1993,9,13.3972,3.998,221.5914583
6/6/1993,18.83,12.0417,4.022,297.744375
6/7/1993,14.72,7.85275,4.045,271.691875
6/8/1993,23.74,7.4333,4.068,346.4175
6/9/1993,5.87,7.90835,4.09,386.4985417
6/10/1993,3.23,7.98335,4.112,317.7866667
6/11/1993,5.38,9.33615,4.133,275.7010417
6/12/1993,20.78,7.92775,4.154,266.53875
6/13/1993,1.24,6.1417,4.173,266.53875
6/14/1993,9.42,5.9639,4.192,245.639375
6/15/1993,0.12,9.1111,4.211,229.3229167
6/16/1993,26.17,8.23335,4.229,240.773125
6/17/1993,4.69,6.125,4.246,297.744375
6/18/1993,15.86,6.4722,4.263,262.8164583
6/19/1993,15.1,10.3972,4.279,383.6333333
6/20/1993,3.81,10.81385,4.294,386.4985417
6/21/1993,1.47,9.275,4.309,329.236875
6/22/1993,3.33,12.06665,4.323,280.8541667
6/23/1993,0.05,11.5611,4.337,264.8210417
6/24/1993,0.31,9.95,4.349,235.04625
6/25/1993,0,13.30555,4.361,209.280625
6/26/1993,0.04,14.73055,4.373,192.960625
6/27/1993,0.04,12.79725,4.383,180.6533333
6/28/1993,0.31,10.225,4.394,162.32875
6/29/1993,0,12.33335,4.403,145.7254167
6/30/1993,2.76,15.79165,4.412,134.8454167
7/1/1993,0.28,15.3222,4.42,131.696875
7/2/1993,0.46,13.01665,4.427,122.5345833
7/3/1993,0.19,15.4778,4.433,110.510625
7/4/1993,0,17.25,4.439,101.9220833
7/5/1993,0.06,18.88335,4.445,95.05125
7/6/1993,29.67,17.6083,4.449,97.33916667
7/7/1993,11.69,9.05835,4.453,131.696875
7/8/1993,0.04,9.04445,4.456,111.0808333
7/9/1993,0,12.54445,4.459,91.61583333
7/10/1993,0,13.025,4.46,81.87979167
7/11/1993,0.1,13.1278,4.461,75.86958333
7/12/1993,0.14,14.175,4.462,70.99979167
7/13/1993,0,14.08055,4.461,66.99416667
7/14/1993,0,11.3389,4.46,63.271875
7/15/1993,0,13.36385,4.458,59.54958333
7/16/1993,0.2,15.06665,4.456,56.11416667
7/17/1993,0,16.39725,4.453,53.24895833
7/18/1993,2.37,15.6861,4.449,50.67416667
7/19/1993,0,15.4528,4.444,48.95645833
7/20/1993,0,15.40275,4.439,46.09479167
7/21/1993,0.02,15.10275,4.433,43.80333333
7/22/1993,0,14.68055,4.426,41.511875
7/23/1993,0,14.51665,4.419,39.50729167
7/24/1993,1.31,14.6389,4.411,37.78958333
7/25/1993,3.42,14.81665,4.402,37.219375
7/26/1993,1.32,14.39165,4.393,39.22395833
7/27/1993,0.06,15.76665,4.383,36.35875
7/28/1993,0.22,17.2083,4.372,34.06729167
7/29/1993,0,15.74165,4.361,32.06625
7/30/1993,0,12.85275,4.349,30.631875
7/31/1993,0,13.4028,4.336,29.48791667
8/1/1993,0.11,15.20835,4.322,28.315625
8/2/1993,0.12,15.1972,4.308,27.37
8/3/1993,0,14.8028,4.294,26.56958333
8/4/1993,0,15.40555,4.278,25.53895833
8/5/1993,0,15.5472,4.262,24.62166667
8/6/1993,0,16.7,4.245,23.67604167
8/7/1993,0,18.2889,4.228,22.84729167
8/8/1993,0.01,18.55,4.21,21.98666667
8/9/1993,0,17.9028,4.191,21.10125
8/10/1993,0,17.81115,4.172,20.155625
8/11/1993,0,18.38885,4.152,19.75541667
8/12/1993,0.05,18.66665,4.132,19.15333333
8/13/1993,0.51,19.3389,4.111,18.57958333
8/14/1993,0.46,19.81665,4.089,18.06604167
8/15/1993,0.14,18.36665,4.067,17.520625
8/16/1993,0,19.075,4.044,17.29041667
8/17/1993,0.12,19.1333,4.021,16.691875
8/18/1993,0,17.9611,3.997,16.17479167
8/19/1993,1.61,15.7778,3.972,16.25979167
8/20/1993,3.93,16.7972,3.947,17.20541667
8/21/1993,0.02,15.43055,3.922,16.23145833
8/22/1993,0,14.96665,3.895,15.48770833
8/23/1993,0,16.38055,3.869,14.94583333
8/24/1993,0.03,17.74445,3.841,14.45708333
8/25/1993,0.01,18.5472,3.814,13.94354167
8/26/1993,0.12,18.59165,3.785,13.54333333
8/27/1993,0,16.66385,3.757,13.13958333
8/28/1993,0,15.3389,3.727,12.96958333
8/29/1993,0,15.07225,3.698,12.79604167
8/30/1993,13.58,12.65555,3.667,14.28708333
8/31/1993,0.19,11.23055,3.637,17.7225
9/1/1993,3.38,13.8611,3.606,16.74854167
9/2/1993,1.41,12.6472,3.574,15.22916667
9/3/1993,0,11.175,3.542,14.31541667
9/4/1993,0,11.9972,3.509,13.74166667
9/5/1993,0,12.8722,3.476,13.08291667
9/6/1993,0,13.10555,3.443,12.71104167
9/7/1993,0,15.21115,3.409,12.3675
9/8/1993,0,16.5028,3.375,12.02395833
9/9/1993,0,16.71945,3.341,11.65208333
9/10/1993,0,15.1083,3.306,11.28020833
9/11/1993,0,14.11665,3.271,11.07833333
9/12/1993,0,14.85835,3.235,10.90833333
9/13/1993,0,14.525,3.199,10.64979167
9/14/1993,0,13.925,3.163,10.47979167
9/15/1993,0,14.4583,3.127,10.30625
9/16/1993,0,15.9444,3.09,10.07604167
9/17/1993,0,17.3972,3.053,9.849375
9/18/1993,0,17.5,3.015,9.675833333
9/19/1993,6.31,13.1222,2.977,9.792708333
9/20/1993,0.02,6.2861,2.939,11.336875
9/21/1993,3.57,7.06665,2.901,12.1975
9/22/1993,1.66,5.13335,2.863,12.569375
9/23/1993,0,4.77225,2.824,12.31083333
9/24/1993,2.06,4.35,2.785,11.45020833
9/25/1993,13.21,5.2639,2.746,12.59770833
9/26/1993,1.09,4.21665,2.707,13.74166667
9/27/1993,29.85,6.16945,2.667,15.74625
9/28/1993,5.29,7.51665,2.627,28.63083333
9/29/1993,0.51,6.43885,2.588,22.98895833
9/30/1993,0.64,6.39725,2.548,18.49458333
10/1/1993,0,8.01945,2.507,15.71791667
10/2/1993,3.58,5.5861,2.467,14.9175
10/3/1993,1.64,3.35555,2.427,15.0875
10/4/1993,0.13,1.8361,2.386,14.28708333
10/5/1993,0,1.95555,2.346,13.71333333
10/6/1993,0,4.95835,2.305,13.11125
10/7/1993,6.75,4.99445,2.264,13.11125
10/8/1993,2.66,3.54725,2.224,14.25875
10/9/1993,11.64,2.9667,2.183,15.60458333
10/10/1993,16.04,2.575,2.142,17.605625
10/11/1993,9.57,2.5806,2.101,23.3325
10/12/1993,1.08,2.49725,2.06,23.619375
10/13/1993,0.08,2.175,2.02,18.72479167
10/14/1993,0,3.275,1.979,16.37666667
10/15/1993,0,4.33885,1.938,15.20083333
10/16/1993,0,4.02225,1.897,14.60229167
10/17/1993,0,5.29445,1.856,14.19854167
10/18/1993,0,5.59165,1.816,13.94354167
10/19/1993,0,6.53055,1.775,13.62833333
10/20/1993,1.29,5.1778,1.735,13.398125
10/21/1993,0,0.38335,1.694,13.05458333
10/22/1993,0,0.1194,1.654,12.88458333
10/23/1993,0,0.05555,1.614,12.48083333
10/24/1993,1.07,1.425,1.574,12.48083333
10/25/1993,0.48,4.6917,1.534,12.99791667
10/26/1993,8.96,5.9667,1.495,13.71333333
10/27/1993,1.22,6.9472,1.455,16.405
10/28/1993,1.97,4.5583,1.416,17.17708333
10/29/1993,3.69,2.03335,1.377,17.00708333
10/30/1993,0.75,2.33885,1.338,17.23375
10/31/1993,0.6,5.93335,1.299,16.691875
11/1/1993,0.12,5.30555,1.261,16.32
11/2/1993,0,3.8583,1.222,15.85958333
11/3/1993,0,2.975,1.184,15.289375
11/4/1993,0.15,1.8639,1.147,14.800625
11/5/1993,0,-0.54445,1.109,14.37208333
11/6/1993,0,-0.8361,1.072,13.886875
11/7/1993,0,-0.80275,1.035,13.34145833
11/8/1993,0,-0.2917,0.999,13.398125
11/9/1993,0,-0.66945,0.963,12.88458333
11/10/1993,0,-0.39165,0.927,12.1975
11/11/1993,0,1.80555,0.891,11.910625
11/12/1993,22.44,1.33335,0.856,14.08520833
11/13/1993,4.86,1.18055,0.821,19.84041667
11/14/1993,7.86,2.35835,0.787,20.01041667
11/15/1993,3.2,-1.03335,0.753,18.57958333
11/16/1993,12.57,-0.15275,0.719,17.7225
11/17/1993,18.16,0.86665,0.686,21.69979167
11/18/1993,2.5,-0.26945,0.653,31.779375
11/19/1993,1.05,-2.9083,0.62,26.10916667
11/20/1993,0,-0.29165,0.588,20.87104167
11/21/1993,20.26,0.9111,0.557,21.76
11/22/1993,12.29,0.2222,0.526,30.06166667
11/23/1993,9.58,-2.6611,0.495,28.37229167
11/24/1993,13.79,-3.1667,0.465,23.99125
11/25/1993,7.01,-3.93335,0.435,22.960625
11/26/1993,0,-6.7361,0.406,20.070625
